ID_USER,ID_QUESTION,Question_Category,Question_Description,USER_ANSWER,CORRECT_ANSWER,Duration
25,889,PM,"Diketahui pada suatu seleksi calon karyawan terdapat 3 orang pria dan 4 orang wanita yang duduk secara melingkar. Dalam seleksi tersebut, mereka wajib mengerjakan 8 soal dari 12 soal tes yang diberikan dan akan dipilih 3 orang yang lolos seleksi sebagai karyawan. Berdasarkan informasi tersebut, manakah di antara pilihan berikut yang bernilai benar?
1. Banyak cara duduk calon karyawan tersebut adalah 210 cara.
2. Jika 5 soal pertama wajib dikerjakan, banyak kemungkinan pilihan soal yang dikerjakan dari setiap calon karyawan adalah 120 cara.
3. Banyak kemungkinan variasi peserta yang lolos seleksi adalah 70.
4. Banyak kemungkinan jika seorang pria dan 2 orang wanita yang lolos seleksi adalah 18.",3,3,79
25,1038,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",3,1,55
25,850,EN,"Loneliness and social isolation in older adults are serious public health risks affecting a significant number of people in the United States and putting them at risk for dementia and other serious medical conditions. A report from the National Academies of Sciences, Engineering, and Medicine (NASEM) points out that more than one-third of adults aged 45 and older feel lonely, and nearly one-fourth of adults aged 65 and older are considered to be socially isolated. Older adults are at increased risk for loneliness and social isolation because they are more likely to face factors such as living alone, the loss of family or friends, chronic illness, and hearing loss. 
Although it's hard to measure social isolation and loneliness precisely, there is strong evidence that many adults aged 50 and older are socially isolated or lonely in ways that put their health at risk. Recent studies found that social isolation significantly increased a person's risk of premature death from all causes, a risk that may rival those of smoking, obesity, and physical inactivity. Poor social relationships (characterized by social isolation or loneliness) was also associated with a 29% increased risk of heart disease. Loneliness among heart failure patients was associated with a nearly 4 times increased risk of death, 68% increased risk of hospitalization, and 57% increased risk of emergency department visits.
To whom is the text likely addressed?",2,1,39
25,602,BI,"Untuk kali pertama, ilmuwan telah menemukan bukti fisik opal di Mars. Jejak yang terdapat pada batu sebelumnya yang ditemukan di dalam meteorit Mars dapat membantu misi eksplorasi di masa depan untuk menentukan wilayah yang mungkin menyimpan bukti adanya tanda-tanda kehidupan di planet Merah tersebut. Opal itu ditemukan dalam pecahan meteorit Nakhla seberat 1,7 gram, meteorit yang dipasok oleh Natural History Museum di London. Meteorit Nakhla sendiri jatuh di Nakhla, Mesir, pada tahun 1911. Tim peneliti yang berasal dari University of Glasgow mengidentifikasi ciri dari batu permata itu sebagai batu permata berwarna oranye terang, kuning, dan merah. Profesor Martin Lee selaku ketua penelitian ini menjelaskan bahwa penemuan batu opal ini sangat penting bagi perkembangan penelitian Mars. ""Ini kali pertama ada benda dari Mars di Bumi yang mengandung opal,"" jelasnya kepada phys.org. Penemuan batu opal asal Mars diklaim sebagai pencapaian besar. Itu terjadi karena batu opal diketahui bisa menyimpan fosil makhluk hidup dan biasa terbentuk di sekitar sumber air panas yang digemari mikroba. Layaknya di Bumi, batu opal terbentuk di sekitar sumber air panas. Dalam situasi itu, akan hidup mikroba. Batuan opal biasanya menangkap dan mengurung mikroba selama jutaan. tahun. ""Jika memang ada mikroba di Mars, bisa jadi mereka terperangkap di dalam batu opal ini,"" harap Lee. Dikutip dari: nationalgeographic.grid.id
Bagaimanakah peneliti bisa menemukan bukti fisik opal di Mars? ",2,0,105
25,826,EN,"Recently, there has been a slow uphill battle by the fashion industry to make more  sustainable clothing, whether that be from recycled materials like plastic bottles or even recycled  clothing and clothing scraps. While this is a good thing, costs are still relatively high, and not  many people are going to want to spend $100+ on two articles of clothing just because it’s  environmentally friendly. A better alternative would be buying clothing second-hand. What does  second-hand mean? Well, it’s synonymous with thrift store shopping. That being said, there are a  plethora of reasons why thrifting is better than fast fashion. Thrifting is good for the environment  and the economy. 
Thrifting is a great way to get the most out of your buck. Some thrift stores even offer  student or military discounts. You can even “upcycle” clothing. Upcycling here means taking a 
piece of clothing and making it more to your liking or more fashionable, which itself allows you  to save money. 
Now the question at hand, why is buying second-hand good for the environment? First of  all, thrifting is good for the environment because it reduces the amount of plastic that ends up at  the dump. Also, thrifting reduces the number of wasted resources that get burnt up from making  new clothing or other textile products. If you looked it up, you would find that there is an  astronomical amount of water used in textile production that is incredibly wasteful. Specifically,  clothing/textile production requires around 9.3 billion tons of water annually. On another note,  thrifting also helps cut back on pollution and carbon emissions. The fashion industry is  calculated to be responsible for about 10% of global carbon emissions. 
(1) Let’s address the concerns you might have with buying second-hand clothes. (2) The  biggest concern for most people is cleanliness. (3) Generally, thrift stores are sanitary and do  have policies concerning those matters. (4) Besides, the majority of customers will usually  immediately wash clothing before wearing them. (5) Those things can help people in selecting  clothes in thrift stores. (6) Thrift stores also sort through clothing and other donations to make 
sure they aren’t damaged, dirty, stained, or smell bad. 
Second-hand shopping isn’t only good for your bank account. It’s also great for the  environment. There will always be a concern when it comes to second-hand shopping, but the  real concern should be aimed at the unnecessary waste. Nowadays, second-hand shopping isn’t  only done in-store. If you don’t like shopping in person, there are hundreds of online thrifting  options right at your fingertips.
If you choose thrifting over fast fashion, you are helping cut back your fashion-footprint. Where would the sentence best fit? ",1,3,114
25,846,EN,"A Food Delivery App That Guarantees a Living Wage 
Workers at London’s Wings co-op get a minimum hourly income, plus benefits 
When Rich Mason quit his job as a theater manager to deliver meals on his bicycle in  2017, he figured it would be a good way of earning some cash while exploring a career change.  But as a rider for a big delivery app, he says, he could barely cover his rent, bringing in as little  as £10 ($13.24) on some days. “It’s a really dehumanizing and horrible experience,” says Mason,  33. “You have no human manager you can talk to. You either get orders through your phone screen or you don’t.” 
That spurred Mason to seek a better way to get meals to hungry folks at home. In July he  started Wings, a cooperative in the North London neighborhood of Finsbury Park that delivers  meals from local restaurants. With £20,000 in government funding and grants from foundations,  Wings has hired a half-dozen riders who work five-hour shifts for a guaranteed wage of £11.05  an hour, the minimum needed to get by in London, according to the nonprofit Living Wage  Foundation. 
Wings is one of scores of cooperatives sprouting up to battle the inequity of part time  jobs, an issue that was made excruciatingly clear as the pandemic fueled soaring demand for  delivery services. Technology companies behind delivery apps are under pressure from investors  and governments to offer better conditions for workers, who are often classed as self-employed  with no benefits or any guarantee of a minimum wage. 
The big apps have dominated the industry so far, because they have vast pools of money  that allow them to build brand awareness and create the complex systems needed to ensure  reliability, says George Maier, a fellow at London School of Economics. But all that spending  hasn’t yielded consistent earnings. Deliveroo and Uber Eats have yet to turn a profit, and  DoorDash was only briefly profitable during the second quarter of 2020 as stay-at-home orders across the U.S. boosted demand for takeout. 
Wings uses a service called CoopCycle, provided by a Paris company that charges about  2% of revenue for software that can track couriers and manage orders from shops and  restaurants. The company has licensed the program to roughly 75 groups across Europe, most of  them less than a year old and about half of which are supported by some form of government  funding, says Adrien Claude, who helps CoopCycle members gain traction. “Every co-op is  running its own business, it’s usually cheaper for restaurants, it’s bike-only,” Claude says. “And  couriers are members, so they want to take care of customers and restaurants.”
The last paragraph of the passage tells the readers that",2,3,23
26,820,EN,"Recently, there has been a slow uphill battle by the fashion industry to make more  sustainable clothing, whether that be from recycled materials like plastic bottles or even recycled  clothing and clothing scraps. While this is a good thing, costs are still relatively high, and not  many people are going to want to spend $100+ on two articles of clothing just because it’s  environmentally friendly. A better alternative would be buying clothing second-hand. What does  second-hand mean? Well, it’s synonymous with thrift store shopping. That being said, there are a  plethora of reasons why thrifting is better than fast fashion. Thrifting is good for the environment  and the economy. 
Thrifting is a great way to get the most out of your buck. Some thrift stores even offer  student or military discounts. You can even “upcycle” clothing. Upcycling here means taking a 
piece of clothing and making it more to your liking or more fashionable, which itself allows you  to save money. 
Now the question at hand, why is buying second-hand good for the environment? First of  all, thrifting is good for the environment because it reduces the amount of plastic that ends up at  the dump. Also, thrifting reduces the number of wasted resources that get burnt up from making  new clothing or other textile products. If you looked it up, you would find that there is an  astronomical amount of water used in textile production that is incredibly wasteful. Specifically,  clothing/textile production requires around 9.3 billion tons of water annually. On another note,  thrifting also helps cut back on pollution and carbon emissions. The fashion industry is  calculated to be responsible for about 10% of global carbon emissions. 
(1) Let’s address the concerns you might have with buying second-hand clothes. (2) The  biggest concern for most people is cleanliness. (3) Generally, thrift stores are sanitary and do  have policies concerning those matters. (4) Besides, the majority of customers will usually  immediately wash clothing before wearing them. (5) Those things can help people in selecting  clothes in thrift stores. (6) Thrift stores also sort through clothing and other donations to make 
sure they aren’t damaged, dirty, stained, or smell bad. 
Second-hand shopping isn’t only good for your bank account. It’s also great for the  environment. There will always be a concern when it comes to second-hand shopping, but the  real concern should be aimed at the unnecessary waste. Nowadays, second-hand shopping isn’t  only done in-store. If you don’t like shopping in person, there are hundreds of online thrifting  options right at your fingertips.
The purpose of the text is to",3,1,83
26,1075,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,34
26,1120,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",3,1,54
26,903,PM,"Pak Abdul akan mengadakan pesta besar di rumahnya sehingga ia harus membeli berbagaimacam bahan kebutuhan pokok. Sebelumnya, ia sudah membeli 20 karung beras dan 6 dusminyak goreng dengan total harga Rp3.600.000,00. Kemudian, Pak Abdul menambah 15karung beras dan 5 dus minyak goreng dengan total harga Rp2.800.000,00.Berapakah total pengeluaran Pak Abdul jika keseluruhan kebutuhannya adalah 45 karung beras dan 15 dus minyak goreng",1,1,50
26,706,BI,"(1) Di Jepang, terkenal istilah wabi sabi, yakni sebuah filosofi yang kerap digambarkan sebagai cara menemukan keindahan dalam ketidaksempurnaan. (2) Dalam filosofi wabi sabi, manusia didorong untuk lebih focus pada keindahan yang dimiliki daripada berharap pada hal yang belum tentu bisa didapatkan. (3) Selain itu, filosofi tersebut juga memuat ajaran untuk menerima kekurangan dan mensyukuri segala hal yang dimiliki. (4) Dalam praktik kehidupan sehari-hari, filosofi wabi sabi sangat cocok diterapkan pada masyarakat modern saat ini yang terus-menerus mengejar kesempurnaan hidup. (5) Dewasa ini, manusia selalu mengejar berbagai aspek duniawi yang pada akhirnya membuat mereka depresi, cemas, dan stres. (6) Dengan menerapkan filosofi wabi sabi, manusia akan diajari untuk mengurangi perilaku konsumtif dan berhenti mengikuti tren populer yang sering kali hanya menggembar-gemborkan kemewahan.(1) Di Jepang, terkenal istilah wabi sabi, yakni sebuah filosofi yang kerap digambarkan sebagai cara menemukan keindahan dalam ketidaksempurnaan. (2) Dalam filosofi wabi sabi, manusia didorong untuk lebih focus pada keindahan yang dimiliki daripada berharap pada hal yang belum tentu bisa didapatkan. (3) Selain itu, filosofi tersebut juga memuat ajaran untuk menerima kekurangan dan mensyukuri segala hal yang dimiliki. (4) Dalam praktik kehidupan sehari-hari, filosofi wabi sabi sangat cocok diterapkan pada masyarakat modern saat ini yang terus-menerus mengejar kesempurnaan hidup. (5) Dewasa ini, manusia selalu mengejar berbagai aspek duniawi yang pada akhirnya membuat mereka depresi, cemas, dan stres. (6) Dengan menerapkan filosofi wabi sabi, manusia akan diajari untuk mengurangi perilaku konsumtif dan berhenti mengikuti tren populer yang sering kali hanya menggembar-gemborkan kemewahan.
Bacaan tersebut terdiri atas dua paragrag yang saling berkaitan. Dalam bacaan tersebut, paragraph dua berfungsi untuk ",0,3,93
